tract,USP_2012,USS_2012,USC_2012,USP_2016,USS_2016,USC_2016,USP_CHANGE,USS_CHANGE,USC_CHANGE,POPDENSITY_2015,POPDENSITY_CHANGE,NONWHITE_2015,NONWHITE_CHANGE,UNEMPLOYMENT_2015,UNEMPLOYMENT_CHANGE,COLLEGE_2015,COLLEGE_CHANGE,INCOME_2015,INCOME_CHANGE
1400000US42101010900,-0.946686553,-0.925061833,-0.925606169,-0.899982549,-0.896114169,-0.906663314,0.046704004,0.028947664,0.018942855,25958.33333,0.004029009,84.5,-0.010538642,8.8,-0.617391304,16,0.194029851,19152,-0.090727817
1400000US42101011000,-0.985000758,-0.967214464,-0.981870133,-0.95879558,-0.934038768,-0.966866396,0.026205178,0.033175696,0.015003737,19371.5847,0.058524933,93.6,-0.044897959,13.7,-0.212643678,10.8,-0.084745763,18147,-0.227984344
1400000US42101011100,-0.987327173,-0.968224012,-0.979352153,-0.95821566,-0.950103124,-0.967469627,0.029111513,0.018120888,0.011882526,6501.992032,-0.101074084,94.5,-0.049295775,24.4,0.257731959,8.8,0.466666667,19105,-0.072662848
1400000US42101011200,-0.987662648,-0.977330846,-0.985176468,-0.969467305,-0.959656341,-0.974260473,0.018195343,0.017674505,0.010915995,24304.12371,-0.239883927,99.4,0.004040404,9.2,-0.41025641,9.3,0.9375,24575,-0.027156486
1400000US42101011300,-0.989035232,-0.977292456,-0.985823994,-0.963677908,-0.947736761,-0.971461686,0.025357324,0.029555695,0.014362308,22573.64341,-0.058519237,100,0.002004008,14.4,1.571428571,12.2,0.452380952,25581,-0.334486706
1400000US42101011400,-0.942447934,-0.932902203,-0.950116009,-0.913979348,-0.908198687,-0.913501951,0.028468586,0.024703516,0.036614058,19481.38298,0.015386748,98.8,-0.004032258,6.3,-0.559440559,23.2,1.017391304,37963,0.164544925
1400000US42101011500,-0.932967165,-0.931350291,-0.940965663,-0.914553785,-0.903907174,-0.921986754,0.01841338,0.027443117,0.018978909,32769.23077,0.027631579,93,-0.001074114,12.3,0.182692308,23.6,0.638888889,46288,-0.089231254
1400000US42101011700,-0.740773157,-0.745691041,-0.737555117,-0.619492434,-0.58771408,-0.602388016,0.121280723,0.157976961,0.135167101,7193.675889,-0.347202296,50.1,0.376373626,23.7,1.278846154,43,-0.022727273,63523,0.098766713
1400000US42101011800,-0.972044241,-0.964486637,-0.96679915,-0.951610668,-0.939180384,-0.95529638,0.020433573,0.025306253,0.01150277,16739.37677,-0.120684524,98.9,0.002026342,16.2,0.572815534,16,-0.00621118,40557,0.14681182
1400000US42101011900,-0.969267134,-0.9618434,-0.969597438,-0.939777469,-0.931731902,-0.950799278,0.029489665,0.030111498,0.01879816,15955.05618,-0.33572431,98.9,0.010214505,18.3,0.90625,11.8,-0.375661376,24925,-0.366130919
1400000US42101012000,-0.882331512,-0.873481013,-0.872393242,-0.874740032,-0.848982417,-0.853118587,0.00759148,0.024498596,0.019274655,8116.37931,0.084052965,61.3,-0.140252454,15.1,0.313043478,43.7,-0.085774059,50625,0.802884615
1400000US42101012100,-0.858163561,-0.86357122,-0.852593501,-0.860899067,-0.848958315,-0.856836376,-0.002735506,0.014612905,-0.004242875,8755.162242,-0.00536193,79.1,0.021963824,7.3,7.111111111,19.6,-0.420118343,32428,-0.128584097
1400000US42101012201,-0.819914288,-0.806920061,-0.818475559,-0.800234298,-0.767395133,-0.800693292,0.01967999,0.039524928,0.017782267,21476.19048,0.028673835,68.3,-0.005822416,6,-0.4,36.2,-0.136038186,16605,-0.16975
1400000US42101012203,-0.750853242,-0.712230216,-0.723880597,-0.661654135,-0.568,-0.566666667,0.089199107,0.144230216,0.15721393,8931.034483,-0.368292683,57.1,0.165306122,3.8,N/A,71.3,0.065769806,34706,0.779064999
1400000US42101012204,-0.844915989,-0.846669312,-0.85727742,-0.882467144,-0.843867395,-0.870893395,-0.037551155,0.002801917,-0.013615975,10381.09756,-0.172137127,77.5,-0.022698613,11,0.047619048,41,0.043256997,40880,-0.062019595
1400000US42101012500,-0.5766163,-0.596047605,-0.549414567,-0.690101961,-0.56041288,-0.606971552,-0.113485661,0.035634725,-0.057556985,15793.41317,0.421449744,21.2,-0.477832512,4.7,-0.160714286,76.8,0.042062415,69737,0.391150831
1400000US42101013100,-0.939696889,-0.929169535,-0.928335136,-0.925508089,-0.891053437,-0.902126718,0.0141888,0.038116098,0.026208418,12032.25806,-0.041746949,76.7,-0.147777778,14.3,-0.600558659,36.8,0.936842105,33889,0.515337149
1400000US42101013200,-0.95558711,-0.93684567,-0.949390124,-0.91196953,-0.883743292,-0.887186234,0.04361758,0.053102378,0.06220389,17606.06061,0.109625668,90,-0.039487727,26.9,-0.318987342,12.2,0.718309859,17778,0.189482136
1400000US42101013300,-0.767419015,-0.7582623,-0.728347984,-0.787893226,-0.673555884,-0.701036708,-0.020474211,0.084706416,0.027311276,25695.65217,0.399921042,60.5,-0.0546875,12.9,-0.071942446,56,0.336515513,53227,0.266374819
1400000US42101013401,-0.614808836,-0.670400174,-0.629829593,-0.715571148,-0.610504378,-0.627571363,-0.100762312,0.059895796,0.00225823,36063.49206,0.023423423,10.6,0.682539683,1.7,-0.742424242,75.2,-0.048101266,78616,0.189943542
1400000US42101013402,-0.672247007,-0.68973361,-0.654813856,-0.794646869,-0.675512114,-0.674422319,-0.122399862,0.014221496,-0.019608463,30032.6087,-0.03018603,28.2,-0.047297297,5,-0.397590361,76.4,0.049450549,77734,0.027697352
1400000US42101013500,-0.784825911,-0.7924674,-0.790566981,-0.79519675,-0.709559243,-0.710885785,-0.010370839,0.082908157,0.079681196,23448.71795,0.145272386,49.4,-0.062618596,5.3,-0.66875,54.6,0.483695652,55375,0.161412781
1400000US42101013601,-0.61733821,-0.652960083,-0.614405758,-0.719169515,-0.592334533,-0.634223033,-0.101831305,0.06062555,-0.019817275,43492.30769,0.212264151,23.1,0.178571429,4.2,2.818181818,85,0.077313054,107222,0.130640178
1400000US42101013602,-0.650865395,-0.67024002,-0.666783052,-0.720339323,-0.62763931,-0.669392384,-0.069473928,0.04260071,-0.002609332,42043.95604,0.09220668,28.5,1.590909091,3.2,-0.573333333,67.9,0.065934066,84196,0.251947897
1400000US42101013700,-0.94651728,-0.936767018,-0.934311792,-0.928389993,-0.897837459,-0.918711276,0.018127287,0.038929559,0.015600516,21328.94737,0.006207325,76.8,-0.16972973,11.9,-0.304093567,29.8,0.960526316,35033,0.867430704
1400000US42101013800,-0.964708957,-0.963041943,-0.96272249,-0.93919077,-0.910552126,-0.92551955,0.025518187,0.052489817,0.03720294,17204.54545,0.240305844,89,-0.093686354,13.9,-0.527210884,16.6,1.305555556,27418,0.517909539
1400000US42101013900,-0.952895416,-0.935952605,-0.933427773,-0.898803458,-0.881559837,-0.898806933,0.054091958,0.054392768,0.03462084,14940.09217,-0.066781807,90.2,-0.012048193,16,-0.248826291,10.8,0.285714286,14975,0.165914045
1400000US42101014000,-0.911590698,-0.895185684,-0.898588903,-0.867382846,-0.846739357,-0.85941881,0.044207852,0.048446327,0.039170093,17294.11765,0.034482759,76.5,-0.141414141,13.5,0.666666667,24.8,0.58974359,23026,0.016331215
1400000US42101014100,-0.948271275,-0.945515231,-0.956880432,-0.899813463,-0.906889542,-0.906717561,0.048457812,0.038625689,0.050162871,9921.658986,-0.055287407,85.6,-0.029478458,21.3,0.231213873,19.9,0.895238095,14951,0.025234863
1400000US42101014200,-0.679884128,-0.676207787,-0.688409736,-0.72343179,-0.638942016,-0.627166312,-0.043547662,0.037265771,0.061243424,12459.01639,0.278600269,28.6,0.007042254,3.2,-0.52238806,70.6,0.329566855,83924,0.326777753
1400000US42101014300,-0.596107053,-0.630595181,-0.6423064,-0.555885013,-0.534706274,-0.58321951,0.04022204,0.095888907,0.05908689,6609.090909,0.155802862,16.7,0.176056338,7,0.111111111,52,0.375661376,59787,0.098258569
1400000US42101014400,-0.819508958,-0.813987022,-0.839650146,-0.768783325,-0.736263736,-0.74796748,0.050725633,0.077723286,0.091682666,15063.82979,0.368380363,59.2,0.066666667,11.7,0.426829268,35,0.446280992,43370,0.665898441
1400000US42101014500,-0.818231126,-0.791390827,-0.805662924,-0.820102062,-0.795624923,-0.806228566,-0.001870936,-0.004234096,-0.000565642,13564.51613,-0.032777458,97.5,0.105442177,13.7,1.174603175,15.3,5.375,18125,0.170487569
1400000US42101014600,-0.881520804,-0.858421128,-0.87630255,-0.862400525,-0.84088693,-0.853334462,0.019120279,0.017534198,0.022968088,22500,0.408296943,65,-0.199507389,14,-0.475655431,14.6,-0.109756098,28452,0.449931203
1400000US42101014700,-0.814866626,-0.773343179,-0.779881407,-0.819523456,-0.794092084,-0.82782668,-0.00465683,-0.020748905,-0.047945273,23784.61538,-0.054144999,64.9,-0.078125,12.1,-0.292397661,17.3,0.73,11352,0.174425822
1400000US42101014800,-0.980965992,-0.968193963,-0.978603339,-0.953095138,-0.926095929,-0.953064903,0.027870854,0.042098034,0.025538436,14094.59459,1.085999999,93.2,0.068807339,10.1,0.507462687,5.7,N/A,21250,1.145597738
1400000US42101014900,-0.987712372,-0.974018035,-0.983373474,-0.969267392,-0.95664517,-0.976991994,0.01844498,0.017372865,0.00638148,19634.28571,0.033694344,97.9,0.007201646,20.7,-0.209923664,6.3,0.5,22375,0.100319646
1400000US42101015101,-0.961268453,-0.94353927,-0.957459802,-0.959582094,-0.969593373,-0.984285591,0.001686359,-0.026054103,-0.026825789,27893.33333,-0.226617375,97.5,-0.009146341,17.2,-0.14,14.2,-0.366071429,27375,0.05891227
1400000US42101015102,-0.836862252,-0.830295027,-0.820187923,-0.969214579,-0.961382589,-0.974385872,-0.132352327,-0.131087562,-0.154197949,15460.46512,-0.278332609,99.3,-0.001006036,31.9,0.291497976,10.6,1.355555556,13966,0.264120203
1400000US42101015200,-0.946996736,-0.940298582,-0.940827568,-0.95495436,-0.944641351,-0.960166508,-0.007957624,-0.004342769,-0.01933894,22573.64341,-0.11381619,97.4,0.014583333,25.9,0.48,2.8,0.647058824,16959,0.15046469
1400000US42101015300,-0.995507553,-0.985475558,-0.992100525,-0.766314241,-0.731378717,-0.761876657,0.229193312,0.254096841,0.230223868,22845.30387,0.116662166,49,-0.228346457,15,-0.056603774,20.3,0.079787234,16691,0.538624631
1400000US42101015600,-0.900822812,-0.891313115,-0.912304315,-0.880228533,-0.86873868,-0.901901084,0.020594279,0.022574435,0.010403231,11963.85542,0.198551599,90.4,0.056074766,17.8,-0.357400722,12.6,8.692307692,19375,0.219704123
1400000US42101015700,-0.83201653,-0.819243506,-0.860831468,-0.792096548,-0.793145363,-0.797712509,0.039919982,0.026098143,0.063118959,13898.39572,-0.166452854,60.9,-0.004901961,9.5,-0.330985915,22.7,0.7734375,37664,0.508611712
1400000US42101015800,-0.583413613,-0.608524647,-0.658892043,-0.545216559,-0.541221055,-0.608418829,0.038197054,0.067303592,0.050473214,26504.46429,0.125711035,7.1,-0.12345679,11.6,0.260869565,41.5,0.253776435,55458,0.027627995
1400000US42101016000,-0.526196899,-0.54330652,-0.603893865,-0.467917194,-0.446293203,-0.562337275,0.058279705,0.097013317,0.04155659,24140.28777,-0.029220309,12.9,0.303030303,17.1,0.660194175,34.4,0.515418502,45030,-0.089014768
1400000US42101016100,-0.741183641,-0.729178548,-0.778437342,-0.689759636,-0.689210062,-0.720451288,0.051424005,0.039968486,0.057986054,18871.79487,0.049073508,53.4,-0.160377358,17.6,-0.133004926,20,0.360544218,35000,0.636737748
1400000US42101016200,-0.908246469,-0.909319758,-0.920040073,-0.906085048,-0.899382568,-0.913443231,0.002161421,0.00993719,0.006596842,16156.02837,0.211702128,90.4,-0.047418335,22,0.506849315,13.3,0.62195122,19018,0.527672905
1400000US42101016300,-0.899181465,-0.907720759,-0.91569013,-0.872211074,-0.877228113,-0.888981831,0.026970391,0.030492646,0.026708299,16171.9457,0.141488343,95.5,-0.032421479,20.3,0.720338983,5.9,0.204081633,12846,-0.116688441
1400000US42101016400,-0.966534353,-0.962501245,-0.971548218,-0.947232481,-0.932258867,-0.94749556,0.019301872,0.030242378,0.024052658,24422.45989,0.080690961,99.6,0.017364658,13.8,-0.323529412,2.9,-0.275,17270,0.396684189
1400000US42101016500,-0.981322347,-0.973787083,-0.971905091,-0.955165905,-0.949926672,-0.959482869,0.026156442,0.023860411,0.012422222,14809.21053,-0.076323348,99.8,0.03526971,29.1,-0.061290323,5.6,1,15401,0.23208
1400000US42101016600,-0.921379167,-0.909126749,-0.909684759,-0.930295473,-0.928114541,-0.939958249,-0.008916306,-0.018987792,-0.03027349,16356.43564,0.782092772,83.8,-0.12526096,26.6,0.494382022,5.3,-0.404494382,null,null
1400000US42101016701,-0.99044832,-0.977665475,-0.98825324,-0.966486118,-0.966043819,-0.97260327,0.023962202,0.011621656,0.01564997,30826.53061,0.170023238,98.6,0.014403292,46,1.911392405,6.1,5.777777778,20000,-0.244313459
1400000US42101016702,-0.976673198,-0.964785853,-0.9745249,-0.953122026,-0.926160874,-0.959122449,0.023551172,0.038624979,0.015402451,22839.41606,0.081576219,90.2,-0.063343718,16.7,0,2.5,-0.375,25448,0.758308575
1400000US42101016800,-0.991054149,-0.981086789,-0.987931674,-0.967250187,-0.963035375,-0.977978544,0.023803962,0.018051414,0.00995313,17598.21429,-0.103479645,96.1,0.003131524,14,-0.543973941,8,-0.223300971,23569,-0.235517353
1400000US42101016901,-0.988230027,-0.978501226,-0.982008503,-0.977293572,-0.972078286,-0.983181506,0.010936455,0.00642294,-0.001173003,17651.51515,0.021631102,98.4,-0.002028398,29.9,0.834355828,5.2,0.106382979,28125,0.44297368
1400000US42101016902,-0.988679004,-0.979148702,-0.983101136,-0.976778042,-0.970146371,-0.979046878,0.011900962,0.009002331,0.004054258,27105.50459,0.107176316,98.9,-0.005030181,17.8,0.053254438,6.3,0,22525,-0.003009782
1400000US42101017000,-0.899358093,-0.888326329,-0.884338289,-0.876295136,-0.860067657,-0.886586161,0.023062957,0.028258672,-0.002247872,5092.409241,0.085855032,82.1,-0.012033694,9.7,-0.448863636,20.5,1.5625,31354,0.433718963
1400000US42101017100,-0.990812701,-0.987719901,-0.988804634,-0.976025977,-0.971643032,-0.97896639,0.014786724,0.016076869,0.009838244,9702.272727,-0.114315352,99.8,0.033126294,19,-0.249011858,7.3,0.237288136,30119,0.650356164
1400000US42101017201,-0.987826253,-0.980412329,-0.986241806,-0.959679554,-0.961037563,-0.969692579,0.028146699,0.019374766,0.016549227,34470.58824,0.109848485,97.6,-0.02106319,20.9,-0.079295154,5.3,0.152173913,24207,-0.048354759
1400000US42101017202,-0.987947062,-0.980870898,-0.985747584,-0.971515953,-0.963167968,-0.97469215,0.016431109,0.01770293,0.011055434,30125,-0.098102112,98.9,-0.011,12.3,-0.190789474,6.1,0.150943396,20536,0.08990553
1400000US42101017300,-0.989511861,-0.974996814,-0.98335492,-0.960065808,-0.952732943,-0.965504655,0.029446053,0.022263871,0.017850265,9473.372781,0.037252996,97.3,-0.023092369,8.1,-0.710714286,9.4,0.807692308,22279,0.060097069
1400000US42101017400,-0.989596312,-0.983131701,-0.986624045,-0.965935279,-0.966505052,-0.97352199,0.023661033,0.016626649,0.013102055,15459.85401,0.114150447,98.6,-0.00804829,29.7,0.631868132,4.3,-0.5,20461,0.166866267
1400000US42101017500,-0.944631894,-0.924658302,-0.941828766,-0.922289581,-0.921441951,-0.930478374,0.022342313,0.003216351,0.011350392,25528.77698,0.021151079,99.1,-0.002014099,26.7,0.055335968,1.8,-0.56097561,16978,0.248290567
1400000US42101017601,-0.930859693,-0.923712508,-0.938707579,-0.921028867,-0.91213438,-0.918957683,0.009830826,0.011578128,0.019749896,26982.14286,0.135876715,96.6,0.003115265,17.4,-0.262711864,3.2,0.684210526,17192,0.598660963
1400000US42101017602,-0.913969663,-0.896792169,-0.909896012,-0.919771194,-0.916434767,-0.920050069,-0.005801531,-0.019642598,-0.010154057,27870.96774,-0.042765345,93.1,0.029867257,25.7,-0.072202166,3.5,-0.631578947,18086,-0.143574202
1400000US42101017701,-0.917081497,-0.903445192,-0.919109125,-0.876387592,-0.872391204,-0.889687463,0.040693905,0.031053988,0.029421662,42139.78495,0.111457743,95,0.080773606,39.3,0.926470588,4.1,-0.293103448,25292,0.670431279
1400000US42101017702,-0.902509633,-0.904017122,-0.92510013,-0.864889018,-0.8708972,-0.868178732,0.037620615,0.033119922,0.056921398,30719.57672,0.030711877,92.8,-0.004291845,27.3,-0.014440433,4.6,-0.06122449,14587,-0.275863781
1400000US42101017800,-0.822568083,-0.814289923,-0.850313518,-0.754509078,-0.731876994,-0.771613805,0.068059005,0.082412929,0.078699713,22363.28125,-0.144500897,75.4,-0.108747045,26.2,0.431693989,3.6,-0.1,22283,0.070063388
1400000US42101017900,-0.675402129,-0.687435699,-0.726957919,-0.571167026,-0.568754707,-0.671681294,0.104235103,0.118680992,0.055276625,24945.65217,0.270998708,64.2,0.120418848,27.3,0.22972973,10.5,0.193181818,27607,0.156314136
1400000US42101018001,-0.247498624,-0.302038391,-0.351817179,-0.147684358,-0.14815459,-0.324265245,0.099814266,0.153883801,0.027551934,17113.33333,0.082209106,12.5,N/A,15.2,-0.236180905,20.5,0.933962264,47308,0.32794386
1400000US42101018002,-0.271072499,-0.351476875,-0.416216828,-0.122083493,-0.132587408,-0.331880843,0.148989006,0.218889467,0.084335985,31941.17647,-0.005676616,5.7,-0.540322581,12.8,0.361702128,18.3,0.307142857,40891,0.266053626
1400000US42101018300,-0.153279828,-0.205618849,-0.331907261,0.184240014,0.185323867,-0.043188889,0.337519842,0.390942716,0.288718372,5392.655367,-0.116408239,1.6,-0.816091954,15.9,0.032467532,18.8,0.372262774,52288,0.260589696
1400000US42101018400,-0.180431502,-0.240597625,-0.36076155,0.120727752,0.135310744,-0.085211868,0.301159254,0.375908369,0.275549682,4981.854839,0.199514563,9,0.956521739,10.2,-0.028571429,19.3,-0.228,48715,0.044579295
1400000US42101018800,-0.784314837,-0.77775145,-0.806093364,-0.743674777,-0.739129412,-0.770722689,0.04064006,0.038622038,0.035370675,35726.5625,0.110220927,75.4,0.080229226,25.9,0.314720812,2.3,-0.566037736,21949,0.056306848
1400000US42101019000,-0.778196212,-0.784914957,-0.810628099,-0.779098637,-0.75718287,-0.799529156,-0.000902425,0.027732087,0.011098943,26408.63787,-0.118931501,91,0.104368932,23.9,0.096330275,6.9,1.029411765,31485,0.080473576
1400000US42101019100,-0.735812973,-0.725681995,-0.775334338,-0.716557124,-0.698549576,-0.740874332,0.019255849,0.027132419,0.034460006,15179.85612,0.133799033,84.2,0.055137845,19,0.9,10.2,0.085106383,29097,0.133369688
1400000US42101019200,-0.896239099,-0.873322593,-0.892631989,-0.849797605,-0.845017184,-0.864511614,0.046441494,0.028305409,0.028120375,37440.94488,0.114235501,90.7,0.027180068,27.8,0.252252252,5.2,2.466666667,25218,0.342811502
1400000US42101019501,-0.916120315,-0.904933719,-0.915671968,-0.9083995,-0.89416355,-0.913250544,0.007720815,0.010770169,0.002421424,30901.31579,0.05955335,96.1,0.001041667,34,0.160409556,0.2,-0.923076923,11648,-0.265388496
1400000US42101019502,-0.911462619,-0.908331688,-0.91790406,-0.885315207,-0.861914167,-0.887926508,0.026147412,0.046417521,0.029977552,22839.16084,-0.096292197,87,-0.069518717,27.1,-0.025179856,0.5,-0.941860465,21375,0.335103061
1400000US42101019700,-0.93864103,-0.932305319,-0.931999753,-0.937199928,-0.924303101,-0.940781208,0.001441102,0.008002218,-0.008781455,40781.6092,-0.047516778,97.2,0.00621118,21.9,0.265895954,7,0.346153846,19032,-0.06888454
1400000US42101019800,-0.944421706,-0.934171601,-0.93844758,-0.926473892,-0.913385078,-0.932511678,0.017947814,0.020786523,0.005935902,33454.54545,0.263462233,99.1,0.006091371,21.2,0.076142132,3.8,-0.344827586,23439,0.094871076
1400000US42101019900,-0.93970894,-0.921865889,-0.936619718,-0.917460317,-0.896590909,-0.919767442,0.022248623,0.02527498,0.016852276,17230.46875,-0.055055698,97.7,0.038257173,41.8,0.595419847,6.1,1.346153846,19498,0.068383562
1400000US42101020000,-0.979605309,-0.953036422,-0.969233014,-0.959718626,-0.927170071,-0.96661448,0.019886683,0.025866351,0.002618534,10434.42623,0.156221617,98.4,0.092119867,23.8,0.091743119,16.7,0.575471698,24850,-0.187297642
1400000US42101020101,-0.980751209,-0.963058042,-0.976321949,-0.942966237,-0.935822529,-0.970395815,0.037784972,0.027235513,0.005926134,20898.39572,0.028962612,99.4,-0.006,13.1,-0.36097561,6.2,4.166666667,19235,0.012688217
1400000US42101020102,-0.979555493,-0.962929841,-0.972978654,-0.962222243,-0.955669043,-0.973701544,0.01733325,0.007260798,-0.00072289,22631.94444,0.092890677,99.7,0.068595927,27.7,0.073643411,13.2,0.808219178,31297,0.017160129
1400000US42101020200,-0.982697454,-0.969839624,-0.977446348,-0.95778404,-0.957683618,-0.961128196,0.024913414,0.012156006,0.016318152,16082.19178,-0.085491724,94.4,-0.054108216,26.2,0.212962963,7.3,0.431372549,20465,-0.029174573
1400000US42101020300,-0.978861835,-0.969820136,-0.970397514,-0.953232849,-0.936525518,-0.963408577,0.025628986,0.033294618,0.006988937,14178.57143,-0.085554459,99.3,0.008121827,27.9,0.143442623,10,1.222222222,22277,-0.151352381
